358  467.684 0.997478 166.134 0.292235  467.464 1.01239 173.592 0.486151  467.32 0.982956 138.624 0.04606  467.926 1.00582 125.718 -0.132567  
359  467.671 0.981399 133.542 -0.0945229  467.784 1.00228 139.228 -0.14341  467.87 0.985803 132.498 -0.097423  467.634 0.994566 175.055 0.20303  
360  467.484 0.992512 172.77 -0.0262141  467.613 1.0189 148.486 -0.0410229  467.72 0.984719 135.266 -0.101397  467.855 1.00338 129.63 -0.2241  
361  467.896 1.0022 127.147 0.0659283  467.789 1.02239 126.535 -0.33961  467.619 0.99728 156.495 0.434706  467.958 1.00853 135.099 0.16726  
362  467.92 0.975697 125.706 -0.0616477  467.228 0.991419 156.274 1.26124  467.722 0.965605 167.107 0.203201  467.733 0.983168 123.721 0.00313303  
363  467.684 0.984786 135.782 -0.041457  467.891 1.00608 124.719 -0.0552252  467.41 0.968296 155.02 1.07407  468.035 0.986945 121.785 -0.0467573  
364  467.446 0.981455 133.684 -0.225426  467.64 0.993286 160.654 0.126962  467.445 0.965891 160.726 0.40385  467.932 0.988279 123.042 0.348681  
365  467.895 0.978965 123.637 -0.452775  467.554 0.997653 162.874 -0.0265621  467.774 0.979722 123.467 -0.768  467.573 0.999545 155.232 -0.475607  
366  467.462 0.99158 161.822 -0.123778  467.908 1.00806 129.902 0.0680193  467.875 0.979358 125.417 -0.816585  467.642 0.994637 169.938 0.0564335  
367  467.732 0.969355 152.665 0.668283  467.448 0.990937 161.495 0.826648  467.248 0.96097 161.097 -0.262416  467.851 0.971673 140.739 -0.263731  
368  468.013 0.987243 133.918 -0.423651  467.395 0.991881 167.335 0.674766  467.822 0.975912 125.505 -0.044229  467.948 0.988064 124.41 0.226867  
369  468.076 0.972421 130.146 0.14729  467.502 0.998525 170.922 -0.0846587  467.765 0.963407 175.109 0.0543314  467.708 0.994947 172.82 -0.0086569  
370  467.629 0.998645 147.578 0.537851  467.985 1.00235 127.706 -0.596384  468.019 0.987971 129.023 -0.510846  467.575 0.993661 171.05 0.322418  
371  467.741 0.982323 137.539 -0.0306828  467.876 1.00572 126.759 -0.135558  467.932 0.977402 124.116 -0.242846  468.018 1.00695 122.712 -0.0369585  
372  467.591 0.967508 172.807 0.489123  467.57 0.981223 128.758 0.450201  467.482 0.968124 168.949 0.806197  467.826 0.985184 127.384 -0.0632303  
373  467.83 0.985704 134.871 -0.17875  467.917 1.00299 126.436 -0.4488  467.931 0.975395 124.768 -0.0343303  467.672 0.980399 126.07 0.255603  
374  467.323 0.991206 167.178 -0.260236  467.278 1.01861 148.622 -0.195264  467.858 0.986275 130.657 -0.248051  467.639 0.995018 169.687 0.131685  
375  467.883 0.98685 134.545 -0.278627  467.828 1.00163 143.158 -0.287967  467.729 0.969399 145.594 1.13097  467.418 0.991148 175.268 0.788289  
376  467.646 0.981105 133.163 -0.146749  467.464 0.992174 168.381 0.57658  467.538 0.962894 174.495 -0.00815039  467.896 0.98907 130.262 0.546391  
377  467.958 0.988755 134.399 -0.623761  467.457 1.01253 170.233 0.418017  468.324 0.971403 117.5 0.268435  467.69 0.996258 165.386 -0.0054726  
378  467.728 0.98413 133.582 -0.0202625  467.79 1.00287 133.627 -0.124929  467.798 0.979353 122.865 -0.348642  467.861 0.988441 137.239 0.207066  
379  467.904 1.00047 146.103 0.295089  467.55 1.014 165.103 0.216015  467.59 0.96846 166.866 0.592832  467.881 1.00264 134.542 -0.34144  
380  467.937 0.988844 133.155 -0.588672  467.485 1.01762 162.581 0.0441077  467.707 0.980109 128.485 -0.429932  467.555 0.993258 167.544 0.296917  
381  467.635 1.0133 176.723 0.0706159  467.524 1.01309 162.307 0.352629  467.575 0.992074 164.364 0.0299577  467.633 1.01441 155.614 0.141205  
382  467.403 0.992559 165.999 -0.0390838  467.48 1.01543 171.465 0.056119  467.559 0.980941 131.773 -0.277687  467.502 0.997935 164.182 0.0327177  
383  467.832 0.96982 136.256 0.523983  467.813 1.00973 138.806 0.516873  467.64 0.962362 176.922 -0.00880579  467.588 0.98554 133.127 0.326896  
384  467.788 0.972963 137.095 0.213377  468.079 0.988013 116.301 0.264979  466.922 0.96118 173.388 -0.256348  467.854 0.9734 130.661 -0.248771  
385  468.04 0.9709 140.634 0.344123  467.869 0.973727 132.453 -0.213796  467.905 0.958109 138.792 -0.298184  467.851 0.969951 147.75 -0.715654  
386  467.905 0.95723 140.1 -0.214376  467.658 0.976243 128.42 0.0345932  467.378 0.961282 166.891 -0.120318  468.022 0.953141 127.209 -0.590142  
387  467.876 0.973113 133.412 0.0866352  467.436 0.990398 144.735 1.50054  467.51 0.962769 170.176 -0.0123198  467.766 0.978772 139.708 0.064554  
388  467.722 0.965984 169.641 0.200463  467.527 0.98254 137.746 0.442085  467.652 0.963581 177.565 -0.00247275  467.876 0.970639 146.844 -0.433989  
389  467.621 0.968972 151.38 0.903794  467.883 0.98329 123.423 -0.244685  468.098 0.970722 128.752 0.309143  467.458 0.992488 175.885 0.572165  
390  467.745 0.977433 132.347 0.067294  467.591 0.999396 156.269 -0.282546  467.566 0.962581 189.047 -0.00606789  467.435 0.983315 135.071 0.639256  
391  467.999 0.952976 138.753 -0.00847991  467.626 0.980064 128.876 0.488738  467.744 0.948378 163.434 0.271204  467.574 0.959695 139.592 1.08647  
392  467.776 0.981978 132.401 -0.0312477  467.634 0.990053 147.327 0.77834  467.492 0.963003 184.062 0.0505433  467.678 0.994007 171.419 0.04818  
393  467.838 0.971861 141.899 -0.00304521  467.644 0.994788 167.58 0.0556293  467.763 0.976366 134.41 0.139873  467.754 0.989601 136.15 0.595039  
394  467.587 0.960009 149.647 -0.526202  467.737 0.97891 128.111 0.18708  467.939 0.955568 134.429 -0.142281  467.947 0.970971 142.589 -0.576674  
395  467.687 0.967336 171.961 0.276312  467.442 0.993079 174.962 0.525709  468.207 0.970889 127.384 0.619543  467.726 0.974297 143.625 -0.0587884  
396  467.936 0.97601 126.857 -0.143979  467.679 0.995519 169.417 -0.00701693  467.646 0.966734 172.74 0.354836  467.959 0.971147 136.23 -0.585476  
397  467.606 0.967531 178.163 0.451007  467.844 0.972617 143.937 -0.21961  467.471 0.962501 172.658 -0.017249  467.664 0.983943 135.753 0.110981  
398  467.925 0.956424 134.105 -0.182514  467.748 0.972449 141.412 -0.0769072  467.674 0.948489 159.065 0.550115  467.685 0.96392 181.54 0.0756321  
399  467.77 0.966067 178.618 0.0993699  467.639 0.983594 130.563 0.239696  467.779 0.963922 184.219 -0.000823177  467.669 0.969242 163.233 -0.257947  
400  467.792 0.976625 132.843 0.0762572  467.8 1.00105 149.022 -0.264993  467.685 0.966588 168.334 0.183332  467.735 0.979788 130.401 -0.151167  
401  468.01 0.971227 134.559 0.258461  467.494 0.981194 133.141 0.64889  467.925 0.953688 144.702 -0.0178897  467.426 0.963004 181.959 0.597431  
402  467.465 0.961663 177.616 -0.0455359  467.862 0.98755 132.712 0.0079404  467.963 0.950128 146.825 0.275187  467.685 0.963945 181.219 0.075625  
403  467.903 0.955888 139.024 -0.130428  467.83 0.97256 142.922 -0.252431  467.911 0.956143 138.24 -0.158382  467.545 0.964247 187.475 0.356065  
404  468.078 0.970725 134.181 0.278168  467.792 0.972484 143.779 -0.174068  467.992 0.952467 140.793 0.00571619  467.596 0.963219 189.327 0.25468  
405  467.301 0.96226 175.331 -0.0322348  467.711 0.984341 132.254 0.115674  467.788 0.949044 156.369 0.413531  467.599 0.96603 169.763 -0.00853804  
406  467.852 0.955302 143.65 -0.0164488  467.739 0.972148 148.418 -0.00335227  468.158 0.951413 138.473 0.0992138  467.668 0.968765 173.229 -0.0665331  
407  467.617 0.968747 168.245 0.619394  467.87 0.986124 127.223 0.0384164  467.572 0.962962 178.824 -0.0054669  467.707 0.983523 124.595 0.136794  
408  467.696 0.963298 182.638 -0.00164852  467.523 0.992238 181.28 0.438183  468.089 0.95335 129.498 -0.0379937  467.85 0.970137 147.706 -0.526374  
409  467.975 0.969998 148.934 0.574847  467.251 0.993001 187.494 0.976105  467.589 0.942439 185.482 -0.00584631  467.821 0.97288 140.763 -0.223809  
410  467.793 0.972709 132.94 0.148775  467.531 0.982621 134.243 0.442432  467.66 0.959775 143.108 -0.606673  468.009 0.973313 128.099 -0.568399  
411  467.798 0.966168 177.722 0.0424491  467.495 0.993703 181.645 0.412192  467.18 0.961366 176.138 -0.132044  467.69 0.975246 139.818 -0.100844  
412  468.12 0.971718 132.87 0.167593  467.704 0.982086 128.908 0.0736464  467.661 0.959739 140.71 -0.659157  467.925 0.956481 127.543 -0.0940414  
413  467.458 0.961239 162.932 -0.11082  467.467 0.991533 173.117 0.612468  467.818 0.959249 135.677 -0.705723  467.82 0.970139 153.379 -0.384624  
414  467.715 0.964191 170.917 0.0515665  467.314 0.990891 158.31 1.22574  467.712 0.948152 162.287 0.33547  467.653 0.965734 183.538 0.0886195  
415  467.996 0.95331 139.97 -0.0149594  467.453 0.990509 153.803 1.16305  467.942 0.952458 141.28 0.000619174  467.795 0.974848 130.201 -0.152657  
416  467.278 0.991942 163.62 -0.11452  467.772 1.00124 137.364 -0.272517  467.952 0.971809 131.074 0.162049  467.713 0.975217 129.943 0.0473129  
417  467.554 0.993608 174.012 -0.00631795  467.468 1.01273 166.282 0.47276  467.988 0.978133 117.722 -0.474082  467.797 0.989243 128.932 0.82321  
418  467.468 0.990736 151.747 -0.490339  467.533 0.99654 162.626 0.132864  467.854 0.975499 122.349 0.07346  467.261 0.991389 170.607 1.1248  
419  467.893 0.977114 126.982 -0.142499  467.579 0.993554 169.17 0.314221  468.092 0.971708 129.234 0.227444  467.776 0.976861 128.149 -0.080649  
420  468.053 0.970535 136.199 0.422081  467.403 0.99059 155.614 1.2488  467.672 0.966069 175.635 0.206904  467.675 0.965722 174.345 -0.00532366  
421  467.831 0.977719 128.964 -0.0404329  467.392 0.992667 171.906 0.706249  467.365 0.960138 139.993 -0.852589  467.701 0.980193 127.881 0.147198  
422  467.882 0.98578 134.231 -0.133347  467.563 1.01475 171.214 0.113932  467.925 0.973897 127.559 0.0237592  467.166 0.991045 175.598 1.47115  
423  467.637 0.983818 130.681 -0.0936296  467.81 1.00256 139.799 -0.19365  467.85 0.976395 121.261 -0.0110629  467.648 0.995894 169.258 -0.00569538  
424  467.813 0.976162 129.847 -0.00972724  467.718 0.993803 167.496 0.0350978  467.394 0.961734 183.631 -0.0429302  467.711 0.982184 122.098 0.0918079  
425  467.789 0.978325 133.021 0.0442551  467.552 0.999063 154.253 -0.204477  467.957 0.970529 141.396 0.381028  467.698 0.979709 122.544 0.201822  
426  467.861 0.974037 131.633 0.0380319  467.6 0.995976 158.011 0.0568014  467.854 0.976156 126.57 -0.0644819  467.356 0.982503 138.715 0.814829  
427  467.673 0.975092 135.653 0.226642  468.025 0.988705 127.099 0.403551  467.782 0.965282 171.572 -0.00922012  467.711 0.980089 123.607 0.144728  
428  467.509 0.980507 131.414 -0.595964  467.923 1.00147 130.678 -0.582104  468.061 0.970163 139.988 0.614606  467.538 0.991831 171.92 0.357861  
429  467.823 0.979224 123.381 -0.109561  467.841 1.00075 137.81 -0.528083  467.802 0.97971 119.864 -0.336661  467.773 0.986659 126.009 0.303088  
430  467.788 0.983711 136.533 -0.0492946  467.722 1.00033 146.992 -0.0507505  467.356 0.961502 170.637 -0.0877712  467.704 0.984849 123.906 0.194185  
431  467.938 0.976777 120.049 -0.240202  467.627 0.981051 121.97 0.340926  467.464 0.964845 171.46 0.269922  467.819 0.972541 138.122 -0.286948  
432  467.743 0.996325 165.772 0.0902022  467.884 1.00736 130.27 -4.14596e-06  467.524 0.982195 136.474 -0.0920922  467.61 0.998832 152.393 -0.0971149  
433  467.663 0.969001 154.641 0.700824  467.644 0.995521 171.024 -0.00637988  467.967 0.977453 121.389 -0.33317  467.759 0.973839 134.884 -0.228394  
434  468.048 0.973171 126.35 0.0758956  467.943 0.988224 127.997 0.130506  468.181 0.95285 123.206 0.0283898  467.749 0.983155 130.577 -0.00595711  
435  467.917 0.972288 132.728 0.124644  467.692 0.999258 149.176 -0.0455027  468.006 0.972552 125.977 0.237487  467.365 0.990697 153.264 1.2912  
436  468.054 0.971687 131.736 0.284285  467.707 0.981454 123.066 0.0833326  467.572 0.963067 177.67 -0.00514413  467.886 0.973173 135.65 -0.34239  
437  467.876 0.978221 130.503 -0.204879  467.526 0.992987 169.37 0.290658  467.734 0.969454 152.858 1.10285  467.521 0.991412 170.678 0.503794  
438  467.825 0.979379 134.258 -0.280449  467.49 0.992704 172.968 0.501679  467.881 0.976591 133.728 -0.123827  467.795 0.982958 128.866 -0.106965  
439  467.85 0.973731 137.074 0.0162847  467.677 1.00342 140.606 -0.0355711  468.06 0.970593 137.669 0.303102  467.685 0.978961 128.612 0.0432973  
440  468.05 0.971484 142.241 0.160316  467.211 0.991224 169.119 1.28908  467.903 0.974792 131.957 -0.00478481  467.575 0.993498 172.673 0.321492  
441  467.723 0.995039 182.389 0.12947  467.915 1.00737 127.845 0.0748068  468.002 0.970807 140.138 0.338779  467.501 0.990572 159.463 0.872639  
442  467.673 0.980115 132.287 -0.549129  467.822 1.00078 142.349 -0.421296  467.286 0.981379 144.379 -0.278311  467.365 0.992114 179.494 0.776699  
443  468.002 0.973252 130.629 0.0240751  467.582 0.993659 167.285 0.241791  467.294 0.960329 150.277 -0.685347  467.672 0.968681 146.705 -0.111839  
444  467.712 0.984156 138.424 -0.0594586  467.942 1.00703 132.912 -0.00203843  467.799 0.964445 175.19 0.0524896  467.317 0.991422 164.956 0.923792  
445  467.69 0.967993 165.152 0.196827  467.583 0.99531 160.378 0.195124  467.995 0.970219 134.66 0.402187  467.536 0.982576 139.231 0.415998  
446  467.768 0.980404 129.691 -0.0887237  467.764 1.0027 143.345 -0.169429  467.72 0.969339 150.915 0.787006  467.797 0.986715 134.852 0.0373936  
447  467.9 0.97578 122.836 -0.0707193  467.597 0.996226 161.088 0.061162  468.008 0.970293 135.875 0.616735  468.003 0.987482 123.554 0.120019  
448  467.838 0.979332 126.877 -0.350064  467.704 1.01518 168.259 -0.00871569  467.344 0.981369 139.235 -0.277489  467.414 0.990459 150.549 1.43041  
449  467.412 0.982442 141.784 -0.0845034  467.356 1.01284 163.177 0.708341  467.341 0.981172 138.43 -0.352779  467.411 0.992608 158.931 0.684097  
450  467.973 0.978274 122.426 -0.494784  467.552 0.99488 160.775 0.117123  467.699 0.967239 165.866 0.256727  467.586 0.995978 166.845 -0.00773677  
451  467.778 0.993102 170.509 -0.00265657  467.839 1.004 130.68 -0.156408  468.129 0.972523 129.925 0.0865035  467.476 0.99705 168.72 -0.0160567  
452  467.733 0.995084 164.705 0.0500903  467.734 1.01008 136.257 0.937989  467.624 0.984975 130.621 -0.10035  467.605 0.996891 166.322 -0.00842971  
453  467.488 0.992412 173.32 0.0406889  467.928 1.00938 135.063 0.493335  467.661 0.982851 133.769 0.00880647  467.237 0.99164 167.952 1.13456  
454  467.724 0.983656 127.99 -0.0979022  467.586 1.01381 163.441 0.144326  467.72 0.965527 168.636 0.20629  467.809 0.978629 124.861 0.095216  
455  467.792 0.984741 140.141 -0.0717422  467.306 1.01247 176.587 0.810584  467.933 0.987466 140.35 -0.351991  467.651 0.996538 173.271 -0.00337793  
456  467.532 1.01173 165.445 -0.113729  468.237 1.02761 118.393 0.0668518  467.581 0.980869 131.684 -0.27458  467.537 1.01257 164.994 0.331895  
457  467.587 0.998891 157.613 0.681423  467.63 1.01489 165.543 -0.0144104  467.626 0.993838 171.657 0.0615348  467.588 1.01651 158.963 -0.00886299  
458  467.812 0.984451 134.639 -0.0261284  467.49 1.01926 150.317 -0.204278  467.734 0.98994 141.746 -0.79236  467.747 1.00342 139.952 -0.107267  
459  468.009 1.0024 126.978 0.0127418  467.478 1.01168 162.825 0.521883  467.521 0.982338 132.602 -0.089866  467.859 1.00322 127.45 -0.306198  
460  467.82 0.989807 138.116 -0.854941  467.466 1.01252 161.537 0.488729  467.785 0.984995 132.431 -0.0799154  467.597 0.997184 161.441 -0.0139623  
461  467.938 1.00445 128.228 -0.0797307  467.861 1.00874 128.007 0.271915  467.939 0.987085 130.382 -0.404852  467.194 0.991326 169.572 1.31066  
462  467.627 0.982831 133.862 -0.0623835  467.585 0.995342 162.287 0.0556144  467.955 0.975093 120.376 0.0473698  467.531 0.993217 163.448 0.417621  
463  467.603 0.995581 167.029 0.376378  467.513 1.01582 160.644 0.175944  467.481 0.990713 151.27 -0.493516  467.788 1.00994 132.407 0.865297  
464  467.768 0.995515 165.86 0.0450451  467.749 1.00054 150.302 -0.165756  467.98 0.972897 132.799 0.106631  467.496 0.99711 175.621 -0.0116931  
465  467.438 0.992186 171.958 -0.0464152  467.906 1.00657 128.096 -0.0573111  467.681 0.984455 136.399 -0.0821885  467.755 0.984717 130.885 -0.000626721  
466  467.835 0.976837 128.185 0.00119243  468.015 0.987532 122.892 0.131642  468.059 0.956876 124.24 -0.466928  467.533 0.981788 129.048 0.492678  
467  467.864 1.0001 135.464 0.892651  467.528 1.01495 149.646 0.0769573  467.938 0.989337 127.869 -0.802562  467.523 1.01326 165.79 0.192209  
468  467.8 0.979119 126.488 0.0372797  467.678 0.995131 164.415 0.127701  467.684 0.967373 163.821 0.292845  467.751 0.983404 123.037 -0.0159102  
469  467.714 0.980082 129.381 -0.41828  467.832 1.00958 136.724 0.41616  467.676 0.980138 125.381 -0.554148  467.528 0.992882 168.86 0.423518  
470  467.527 0.982606 136.172 -0.074721  467.803 1.00199 139.933 -0.202147  468.035 0.972366 125.382 0.130677  467.603 0.980248 128.114 0.652349  
471  467.56 0.993859 168.519 0.059029  467.366 1.01086 155.748 1.24124  467.775 0.979903 121.652 -0.317612  467.569 0.994455 171.595 0.269011  
472  467.63 0.992135 165.731 -0.0292441  467.494 0.994891 177.483 0.349729  467.481 0.961739 175.744 0.0181792  467.527 0.99475 178.588 0.349495  
473  467.71 0.99285 173.546 -0.00567676  466.707 0.999211 149.037 -0.0719893  467.686 0.990196 153.31 -0.604045  467.676 0.999968 144.588 -0.194447  
474  467.717 0.983955 135.007 -0.0683519  467.933 1.00732 126.319 0.0694525  467.896 0.974119 126.602 0.0572082  467.447 0.999137 165.568 -0.314718  
475  467.866 1.00516 134.558 -0.0138951  467.607 1.01212 167.805 0.189987  467.833 0.978455 122.911 -0.0522625  467.576 1.01576 156.906 -0.0152678  
476  467.744 0.996085 163.471 0.0917324  467.482 0.998575 149.334 -0.160826  468.04 0.988166 129.928 -0.604321  467.491 1.016 162.802 -0.00963345  
477  467.887 0.986566 130.133 -0.248018  467.99 1.00718 129.888 0.00982519  467.669 0.991875 177.42 -0.0227598  467.437 1.0113 154.088 0.739189  
478  467.727 0.980004 127.658 -0.451972  467.834 1.00985 138.12 0.879113  467.696 0.966791 168.407 0.0671708  467.565 0.983757 127.971 0.356753  
479  467.764 0.995382 150.719 0.00895838  467.895 1.02145 129.661 -0.757631  467.866 0.978274 119.498 -0.116222  467.316 1.01202 157.458 0.873798  
480  467.975 0.958265 129.711 -0.588771  467.427 0.983461 129.936 0.621829  467.969 0.955737 131.116 -0.189301  467.654 0.964205 184.131 0.0814307  
481  468.004 0.988788 128.257 -0.683352  467.566 0.998232 163.278 -0.0481187  467.967 0.973191 133.743 0.0336899  467.468 0.981702 129.2 0.661592  
482  467.729 0.968986 157.223 0.382629  467.593 0.990164 139.093 1.15886  467.779 0.965196 164.822 0.0959158  467.533 0.968161 162.513 -0.101904  
483  467.737 0.981193 130.905 -0.0676726  467.716 0.996249 170.205 -0.00305637  467.814 0.969525 148.002 0.742837  467.62 0.992615 177.841 0.232738  
484  467.944 0.977305 122.817 -0.25281  467.686 0.982829 126.822 0.136802  467.745 0.969366 154.833 0.759458  467.822 0.980965 127.615 -0.291777  
485  467.91 0.976054 127.01 -0.0939438  467.642 0.99937 156.872 -0.156659  467.573 0.968829 173.459 0.763226  467.857 0.972072 139.099 -0.325309  
486  467.498 0.967899 178.543 0.709383  467.605 0.99392 174.516 0.193262  467.331 0.96087 159.36 -0.261468  467.641 0.969024 174.893 -0.154301  
487  467.71 0.980175 137.513 -0.313954  467.718 0.989905 142.454 0.590216  467.564 0.962628 190.276 -0.00545063  467.776 0.979225 125.306 0.227697  
488  467.937 0.974835 126.77 0.000142712  467.463 0.990909 155.224 0.819479  467.692 0.966141 173.491 0.25883  467.516 0.967826 171.877 -0.0529135  
489  467.518 0.99332 180.741 0.0609665  467.88 1.00107 138.612 -0.53965  467.571 0.968494 163.835 0.66694  467.843 1.00251 134.083 -0.262112  
490  467.596 0.980452 129.328 -0.471101  467.536 0.993873 172.124 0.401009  467.478 0.963007 181.285 -0.00639593  467.999 0.970532 135.678 -0.892848  
491  467.706 0.965602 176.795 0.047029  467.609 0.965915 167.854 0.0818724  467.753 0.950693 153.739 -0.0504396  467.65 0.966087 173.721 -0.00520791  
492  467.673 0.994319 161.508 0.120887  467.924 0.986127 120.149 -0.0361407  467.929 0.958617 130.338 -0.589824  467.699 0.979632 126.585 0.192706  
493  467.949 0.988829 132.647 -0.489772  467.842 1.00474 135.043 -0.144281  467.966 0.973929 127.154 0.0215303  467.858 0.984015 123.026 -0.132936  
494  467.794 0.964764 183.993 0.0535847  467.785 0.978968 130.08 0.145479  468.095 0.971805 131.934 0.215607  467.888 0.970316 144.473 -0.702613  
495  467.77 0.97952 130.88 -0.278859  467.448 0.990611 144.139 1.14053  468.084 0.971091 129.701 0.264182  467.78 0.974216 133.653 -0.188495  
496  467.828 0.978274 130.551 -0.0649411  467.833 0.972055 141.145 -0.274497  467.927 0.958704 130.556 -0.658669  467.749 0.975314 137.494 -0.0281879  
497  467.782 0.97937 132.208 -0.251631  467.749 0.997324 149.43 -0.00343809  467.29 0.963275 184.418 -0.00607199  467.826 0.976248 125.609 -0.139359  
498  468.046 0.988656 128.116 -0.901671  467.765 0.983522 129.322 -0.0192129  467.659 0.981991 132.13 -0.00185389  467.706 0.975149 134.575 0.0123066  
499  467.962 0.986386 130.796 -0.320964  467.621 0.996168 165.186 0.0644264  467.662 0.982278 132.666 -0.064686  467.95 0.988728 130.298 0.288967  
500  467.689 0.969234 155.542 0.864378  467.669 0.981981 135.708 0.136041  467.784 0.959423 139.489 -0.432398  467.938 0.973131 131.784 -0.442605  
501  467.648 0.969016 153.066 0.722778  467.83 0.975115 127.891 -0.231803  467.763 0.97469 124.828 0.0981655  467.781 0.969968 150.28 -0.449329  
502  467.837 0.975148 128.974 0.0476785  467.892 0.970919 147.715 -0.426562  467.855 0.953115 142.028 -0.0161104  467.623 0.968743 170.226 -0.115575  
503  467.863 0.975215 131.371 -0.0452263  467.637 0.995716 155.902 -0.0194975  468.066 0.97046 134.541 0.38335  467.953 0.972039 137.624 -0.609654  
504  468.053 0.972284 132.378 0.0917522  467.619 0.998192 163.118 -0.0298196  467.659 0.983373 141.596 -0.03627  467.812 0.975986 128.837 -0.04577  
505  467.728 0.999258 149.192 0.37023  467.769 1.00445 133.186 -0.00100616  467.669 0.982565 123.299 -0.109284  467.392 0.992418 165.912 0.721995  
506  467.929 0.970607 146.247 0.126004  467.625 0.98638 136.613 0.247843  467.343 0.961077 171.337 -0.160403  467.717 0.977024 134.328 -0.0531542  
507  468.072 0.970645 138.244 0.295119  467.894 0.985667 124.651 -0.036674  467.736 0.964305 177.03 -0.00246578  467.576 0.96894 158.11 -0.322633  
508  467.603 0.963937 177.341 -0.002711  467.504 0.984553 131.92 0.430321  467.94 0.957887 124.81 -0.333015  467.948 0.970552 144.569 -0.790096  
509  467.985 0.982784 132.01 -0.00640029  467.849 1.00413 128.983 -0.226533  467.726 0.966518 171.083 0.191517  467.409 0.997814 172.067 -0.0446566  
510  467.837 0.984928 138.442 -0.089723  467.677 0.997462 169.985 -0.00462344  467.943 0.974337 120.91 -0.0186258  467.666 0.99466 183.569 0.13783  
511  467.778 0.974406 139.67 0.117032  418.382 0.989921 141.567 1.345  467.985 0.972646 131.522 0.0548863  467.722 0.98964 135.135 0.878416  
512  467.704 0.96922 153.756 0.628651  467.609 0.982327 134.036 0.273354  468.02 0.950535 144.938 0.149306  467.825 0.972381 141.062 -0.181335  
513  467.982 0.97042 139.731 0.472297  467.788 0.972997 136.014 -0.141289  467.965 0.953687 140.013 -0.0254675  467.961 0.95644 121.714 -0.161015  
514  467.439 0.962457 170.199 -0.0216925  467.771 0.975813 124.025 -0.127599  468.007 0.957525 128.247 -0.475649  467.587 0.968435 158.146 -0.12485  
515  467.968 0.970639 137.495 0.173087  467.835 0.976726 128.478 -0.072035  467.829 0.955424 139.207 -0.0470953  467.61 0.964068 182.924 0.169575  
516  468.068 0.987619 130.598 -0.587444  467.885 1.00563 123.708 -0.17596  467.778 0.98401 135.702 -0.0635301  468.019 1.00663 119.526 -0.0979835  
517  467.688 0.964272 181.668 -0.00173829  467.777 0.989705 137.178 0.72433  468.205 0.970995 129.14 0.39546  467.672 0.981253 128.843 0.0721572  
518  467.513 0.968237 167.834 0.51791  467.822 0.986908 122.743 0.231389  467.343 0.960951 162.451 -0.218616  467.65 0.965751 171.701 -0.00696121  
519  467.358 0.961364 173.22 -0.0999205  467.842 0.986046 127.098 0.0262161  467.604 0.962581 170.769 -0.0102647  468.003 0.972811 134.277 -0.541532  
520  467.998 0.974587 122.657 -0.0766354  467.691 0.999747 148.486 -0.180008  467.71 0.964143 176.762 0.0532197  467.392 0.982571 131.518 0.695782  
521  467.831 0.97796 127.477 -0.158481  467.78 0.985742 128.497 0.0829233  467.435 0.962192 175.596 -0.0256812  467.919 0.987211 126.792 0.0661473  
522  467.927 0.974037 131.666 -0.0165525  467.587 0.996262 167.095 0.0648429  467.858 0.979227 123.264 -0.406599  467.834 0.986042 130.035 0.0513058  
523  467.757 0.985007 139.343 -0.090216  467.612 0.990112 144.7 0.822871  467.986 0.957602 128.8 -0.434471  467.684 0.979854 129.303 0.527108  
524  467.8 0.98232 133.326 -0.0257898  467.709 0.984042 133.709 0.0942795  467.961 0.974509 124.147 0.0603562  467.697 0.983932 135.5 0.105902  
525  467.676 0.967142 162.754 0.303556  467.822 0.9709 142.24 -0.321825  467.959 0.95766 128.327 -0.365426  467.713 0.97633 129.576 -0.0267338  
526  467.723 0.96662 174.676 0.19584  467.95 0.988207 128.964 0.133623  467.924 0.958721 133.238 -0.637195  467.965 0.971695 139.282 -0.53059  
527  467.59 0.96852 159.61 0.666285  467.934 0.986036 125.643 -0.134165  467.561 0.967583 166.898 0.566686  467.702 0.973996 135.851 -0.108539  
528  467.674 0.984079 139.092 -0.0559776  467.767 1.00104 141.395 -0.16702  467.65 0.966777 177.436 0.252155  467.602 0.983607 126.753 0.218739  
529  467.648 0.981444 137.659 -0.0929342  467.785 0.97574 128.449 -0.0758724  467.889 0.970146 138.777 0.449032  467.749 0.976866 130.42 -0.0721869  
530  467.788 0.989777 131.784 -0.769712  467.849 0.98951 128.949 0.802154  467.855 0.986813 130.896 -0.280296  467.683 0.995276 162.816 0.056454  
531  467.915 0.976248 125.976 -0.199284  467.771 0.969679 154.383 -0.692774  467.473 0.962343 174.628 -0.0195325  467.747 0.969625 158.461 -0.648982  
532  467.857 0.975139 120.883 -0.00909932  467.887 0.986811 123.692 -0.00451293  467.798 0.965143 174.466 0.0489821  467.731 0.974926 129.843 -0.0698839  
533  467.818 0.95116 150.357 -0.00740031  467.816 0.975942 127.42 -0.14914  467.929 0.951547 143.474 0.0202606  467.391 0.963372 171.359 0.669681  
534  467.829 0.978298 126.568 -0.0507466  467.963 0.986931 122.446 0.0196621  467.919 0.988294 129.489 -0.717375  467.221 0.991623 171.111 1.16399  
535  467.931 0.970097 146.752 0.466299  467.721 1.00004 145.092 -0.259973  467.659 0.966257 183.696 0.322722  467.894 0.989045 134.447 0.337135  
